"","season","daynum","wteam","wscore","lteam","lscore","wloc","numot","wfgm","wfga","wfgm3","wfga3","wftm","wfta","wor","wdr","wast","wto","wstl","wblk","wpf","lfgm","lfga","lfgm3","lfga3","lftm","lfta","lor","ldr","last","lto","lstl","lblk","lpf"
"20086",2007,94,1218,54,1201,42,"A",0,23,61,4,14,4,4,10,33,15,23,11,6,24,13,55,1,24,15,28,18,28,4,21,17,4,13
"20087",2007,66,1201,60,1225,41,"H",0,22,53,9,31,7,13,9,34,12,17,4,9,20,15,57,3,21,8,19,14,27,7,14,4,2,16
"20088",2007,96,1201,72,1225,70,"A",1,21,61,9,28,21,28,10,29,12,12,3,3,14,24,64,10,31,12,14,13,35,17,18,2,4,25
"20089",2007,89,1201,70,1256,64,"H",0,22,49,12,30,14,19,4,29,16,15,4,6,9,26,69,4,16,8,14,16,25,10,12,8,2,14
"20090",2007,115,1201,64,1256,63,"A",0,21,56,5,21,17,24,6,32,3,16,5,6,15,26,63,2,15,9,16,7,29,10,13,4,8,20
"20091",2007,30,1201,80,1286,41,"H",0,28,55,8,21,16,19,7,23,18,13,15,11,14,18,65,3,17,2,7,27,21,8,27,4,4,20
"20092",2007,40,1201,82,1286,77,"A",1,22,46,8,21,30,35,6,26,16,13,6,7,22,29,63,8,28,11,20,14,22,12,10,4,2,28
"20093",2007,80,1305,85,1201,75,"H",0,31,64,11,25,12,16,13,32,20,11,0,3,16,26,69,10,34,13,16,12,23,19,5,5,4,17
"20094",2007,101,1305,81,1201,68,"A",0,33,73,9,27,6,10,25,31,19,15,4,1,25,24,57,10,28,10,25,10,17,17,9,5,9,16
"20095",2007,103,1201,75,1308,69,"H",0,27,57,6,24,15,29,9,23,14,15,8,6,22,23,59,8,21,15,27,17,29,14,21,7,2,27
"20096",2007,117,1201,60,1308,58,"A",0,19,59,9,31,13,18,14,20,14,7,5,3,18,20,43,7,17,11,19,7,28,10,16,3,6,19
"20097",2007,84,1201,67,1363,64,"H",0,24,61,9,25,10,16,12,24,14,12,6,11,15,25,60,7,18,7,12,14,28,12,19,6,4,17
"20098",2007,75,1363,64,1201,61,"H",0,28,65,4,15,4,8,12,21,17,6,7,2,15,19,52,14,33,9,12,12,24,14,16,2,7,10
"20099",2007,68,1201,79,1429,70,"H",0,28,56,8,25,15,25,7,22,18,9,10,10,14,24,62,10,23,12,12,16,25,16,17,3,2,24
"20100",2007,124,1201,71,1429,66,"A",0,25,60,10,27,11,28,13,31,14,8,3,5,12,27,73,5,23,7,10,17,33,15,7,2,3,23
"20101",2007,68,1204,72,1202,70,"H",0,28,48,2,8,14,19,13,20,10,15,6,5,16,24,52,9,22,13,17,10,9,13,12,6,1,17
"20102",2007,105,1204,57,1202,55,"A",0,24,49,5,8,4,8,7,25,12,14,3,4,19,21,53,3,16,10,14,7,22,14,8,8,2,17
"20103",2007,40,1422,91,1202,86,"A",2,32,65,12,29,15,29,16,24,14,13,5,2,18,30,66,11,24,15,16,12,23,18,14,5,0,25
"20104",2007,89,1422,69,1202,54,"H",0,26,56,4,13,13,16,18,18,12,17,10,6,11,24,51,2,16,4,8,11,13,9,16,10,3,15
"20105",2007,77,1202,68,1459,65,"H",0,24,59,9,23,11,15,15,29,17,15,3,1,15,22,53,8,21,13,16,5,23,8,12,11,2,17
"20106",2007,118,1459,76,1202,67,"H",0,27,47,9,18,13,21,5,17,13,7,2,8,15,24,52,10,17,9,12,12,18,12,11,2,2,22
"20107",2007,79,1203,63,1350,58,"A",0,21,45,3,7,18,26,7,22,12,16,13,4,17,20,45,8,18,10,12,4,20,16,19,7,0,20
"20108",2007,114,1203,68,1350,49,"H",0,25,50,4,11,14,18,12,27,14,12,4,5,14,19,47,5,21,6,11,5,16,13,9,3,1,17
"20109",2007,86,1203,74,1386,65,"H",0,29,56,4,12,12,16,13,12,15,12,14,4,16,21,45,7,13,16,19,13,18,15,20,7,2,19
"20110",2007,107,1386,62,1203,56,"H",0,19,47,9,19,15,21,12,23,14,13,0,5,13,21,53,6,17,8,11,10,17,12,12,4,1,21
"20111",2007,61,1422,68,1204,47,"A",0,22,49,8,18,16,29,14,36,12,14,6,4,18,15,55,7,22,10,20,9,21,8,11,7,3,23
"20112",2007,91,1422,65,1204,62,"H",0,17,45,5,19,26,40,13,16,10,18,14,3,18,25,53,3,8,9,14,15,22,13,26,6,4,23
"20113",2007,26,1204,70,1445,41,"H",0,28,60,4,12,10,17,13,35,20,19,5,6,25,13,52,3,15,12,21,9,25,5,22,9,1,23
"20114",2007,33,1204,59,1445,49,"A",0,24,52,4,11,7,14,11,21,10,16,4,4,19,15,46,5,13,14,20,6,17,9,15,7,4,21
"20115",2007,70,1204,83,1459,78,"H",0,25,56,4,9,29,41,15,32,9,14,3,1,22,27,60,8,22,16,22,5,23,12,9,7,4,30
"20116",2007,115,1204,68,1459,46,"A",0,28,54,2,5,10,14,10,27,18,16,11,2,6,18,50,7,25,3,6,6,18,11,19,9,2,9
"20117",2007,64,1239,73,1205,64,"H",0,28,65,6,17,11,16,19,23,15,12,9,2,14,22,51,12,27,8,15,10,20,16,17,9,3,17
"20118",2007,87,1239,64,1205,59,"A",0,27,59,5,17,5,11,14,20,10,9,7,0,17,21,48,6,22,11,16,11,22,13,17,5,5,16
"20119",2007,72,1244,77,1205,60,"A",0,29,61,5,16,14,21,16,22,9,8,7,1,20,21,46,5,15,13,22,9,19,9,19,4,4,18
"20120",2007,97,1244,59,1205,56,"H",0,20,56,7,20,12,20,18,18,12,14,11,0,14,20,45,8,26,8,12,7,21,11,19,9,2,17
"20121",2007,80,1205,61,1252,55,"H",0,20,45,8,16,13,24,12,27,13,11,5,6,21,17,57,1,22,20,27,17,20,4,6,5,3,21
"20122",2007,110,1252,59,1205,57,"H",0,20,55,5,23,14,15,16,20,15,11,7,3,14,18,42,10,21,11,19,9,20,8,16,7,1,19
"20123",2007,101,1205,69,1273,68,"H",0,26,59,10,27,7,14,15,24,19,18,8,4,15,27,61,4,17,10,14,13,22,14,15,2,2,13
"20124",2007,77,1273,85,1205,74,"H",0,27,57,5,15,26,34,12,30,12,14,7,2,15,27,62,7,25,13,17,7,22,13,11,8,4,23
"20125",2007,66,1205,72,1316,52,"A",0,22,43,7,16,21,38,10,28,16,12,7,4,23,17,45,5,18,13,21,6,19,15,13,6,1,24
"20126",2007,89,1205,72,1316,46,"H",0,24,57,11,29,13,24,15,27,17,9,10,6,22,15,44,2,10,14,24,8,26,5,15,4,2,21
"20127",2007,75,1205,77,1391,64,"A",0,23,46,10,21,21,24,9,17,10,17,7,2,22,20,45,4,15,20,26,11,15,7,19,5,2,21
"20128",2007,103,1205,73,1391,48,"H",0,22,51,12,27,17,20,11,23,15,11,10,2,14,14,48,6,17,14,18,15,18,6,18,6,1,18
"20129",2007,75,1206,73,1241,52,"H",0,29,58,11,24,4,5,16,21,20,13,7,1,12,21,47,5,13,5,7,6,14,8,12,5,5,13
"20130",2007,89,1206,59,1241,41,"A",0,22,47,6,20,9,14,8,26,12,17,6,2,15,15,42,3,14,8,15,4,19,6,18,8,3,21
"20131",2007,82,1206,78,1318,53,"H",0,34,62,7,15,3,7,14,20,19,6,8,2,16,19,48,8,20,7,9,10,16,11,15,1,1,9
"20132",2007,117,1318,73,1206,50,"H",0,27,56,11,25,8,8,4,25,18,7,8,4,15,22,49,1,10,5,16,8,23,10,16,3,4,12
"20133",2007,68,1330,65,1206,63,"H",0,19,49,8,24,19,21,13,16,10,16,15,5,19,25,51,5,17,8,14,14,18,13,20,8,0,20
"20134",2007,96,1330,66,1206,56,"A",1,25,64,7,25,9,10,13,28,14,12,7,8,16,21,61,2,14,12,15,14,26,10,14,4,5,12
"20135",2007,70,1206,55,1423,34,"H",0,18,50,5,16,14,20,8,29,10,10,8,1,12,10,49,5,25,9,10,9,28,8,18,3,2,19
"20136",2007,91,1423,65,1206,58,"H",0,26,49,7,16,6,14,8,22,18,9,7,3,13,22,54,5,24,9,13,11,22,14,10,2,2,19
"20137",2007,86,1433,75,1206,62,"A",0,28,58,12,20,7,11,11,22,16,7,4,1,20,24,48,5,17,9,21,8,22,11,10,1,2,13
"20138",2007,101,1433,63,1206,49,"H",0,23,54,4,12,13,18,9,27,10,7,6,2,15,20,55,3,11,6,13,12,26,12,10,5,3,13
"20139",2007,78,1206,76,1456,63,"A",0,28,52,11,23,9,16,4,20,16,4,7,0,16,23,47,9,25,8,10,6,23,14,12,1,0,16
"20140",2007,65,1456,67,1206,63,"A",0,24,56,7,23,12,14,13,23,16,12,4,0,16,22,48,6,23,13,16,3,21,18,12,5,2,15
"20141",2007,117,1207,61,1338,53,"H",0,18,38,3,15,22,29,8,23,8,14,8,7,18,19,58,7,24,8,16,22,15,13,13,6,1,22
"20142",2007,75,1338,74,1207,69,"H",0,28,47,3,10,15,19,9,14,22,7,4,2,14,28,46,5,14,8,11,6,12,16,10,3,3,14
"20143",2007,110,1207,58,1437,55,"A",0,21,47,5,13,11,15,8,23,15,12,2,14,13,18,52,7,17,12,16,13,22,11,8,6,5,18
"20144",2007,70,1437,56,1207,52,"A",0,19,50,5,18,13,17,16,15,7,18,11,0,22,16,38,6,20,14,21,10,17,9,22,7,5,19
"20145",2007,86,1208,78,1246,69,"H",1,31,66,5,22,11,20,17,26,20,14,9,0,14,26,57,6,21,11,16,8,23,17,14,5,5,17
"20146",2007,121,1246,82,1208,70,"H",0,30,51,11,21,11,13,8,25,21,17,3,4,13,27,59,11,31,5,11,12,12,16,12,8,3,15
"20147",2007,72,1208,80,1376,56,"H",0,29,63,10,25,12,18,17,29,15,10,8,9,14,20,58,6,20,10,16,13,19,10,12,4,4,11
"20148",2007,103,1208,73,1376,54,"A",0,29,61,9,17,6,12,15,32,16,14,9,7,14,20,60,5,20,9,15,11,21,9,9,6,9,11
"20149",2007,93,1397,82,1208,71,"H",0,28,49,11,23,15,24,7,28,19,18,5,4,23,25,65,6,26,15,23,16,18,12,10,10,2,19
"20150",2007,124,1397,71,1208,65,"A",0,23,54,11,26,14,21,9,25,12,18,11,2,21,22,50,5,21,16,25,9,25,9,19,10,4,18
"20151",2007,75,1208,85,1435,73,"H",0,32,58,10,26,11,18,12,31,17,15,11,8,11,27,70,13,32,6,8,14,19,18,11,9,2,19
"20152",2007,96,1435,66,1208,61,"H",0,22,56,8,23,14,18,10,22,10,8,5,2,17,21,54,7,24,12,16,13,26,10,13,4,4,18
"20153",2007,33,1220,62,1209,59,"H",0,23,52,4,20,12,18,11,21,10,9,5,4,18,21,48,5,14,12,23,12,22,11,14,4,3,12
"20154",2007,86,1220,76,1209,63,"A",0,27,55,11,20,11,14,7,21,13,8,6,3,20,20,56,7,19,16,23,19,21,8,12,1,3,16
"20155",2007,107,1209,71,1318,65,"H",0,26,53,3,10,16,19,5,27,8,15,10,3,13,22,53,12,25,9,14,8,24,16,17,6,7,17
"20156",2007,72,1318,84,1209,69,"H",0,29,57,10,23,16,20,10,23,20,9,6,4,16,24,49,10,16,11,17,6,20,13,12,4,1,17
"20157",2007,91,1330,92,1209,57,"H",0,35,68,9,17,13,23,14,30,29,9,11,6,20,22,61,2,12,11,23,15,25,8,18,2,4,19
"20158",2007,100,1330,68,1209,55,"A",0,23,55,9,23,13,18,13,18,11,10,8,4,18,20,51,5,15,10,16,16,23,11,16,2,3,16
"20159",2007,68,1209,87,1406,81,"H",2,26,64,11,26,24,41,12,38,13,11,5,0,19,31,69,5,29,14,24,6,38,17,12,5,6,26
"20160",2007,103,1406,92,1209,65,"H",0,33,56,10,20,16,20,6,20,29,11,16,4,21,22,49,2,11,19,32,15,19,14,22,7,2,20
"20161",2007,75,1209,59,1423,54,"A",1,21,53,3,17,14,21,10,27,6,11,11,3,11,22,59,7,31,3,8,13,26,14,15,6,0,21
"20162",2007,93,1209,72,1423,60,"H",0,23,49,8,18,18,29,9,26,14,14,9,4,17,21,64,7,27,11,13,18,23,15,13,7,3,25
"20163",2007,96,1433,100,1209,71,"H",0,34,59,11,21,21,24,10,16,26,10,15,4,17,27,47,5,9,12,18,8,14,10,23,7,4,14
"20164",2007,117,1433,72,1209,70,"A",0,24,54,6,13,18,29,14,18,14,7,6,1,16,25,46,6,12,14,23,10,20,8,17,5,6,18
"20165",2007,70,1456,57,1209,43,"A",0,23,48,8,23,3,7,8,26,14,15,6,1,15,16,49,4,15,7,11,8,18,12,12,7,2,13
"20166",2007,89,1456,81,1209,65,"H",0,28,46,12,25,13,17,9,15,18,12,7,3,13,24,47,6,19,11,14,11,10,13,16,5,3,15
"20167",2007,122,1210,84,1314,77,"H",0,32,62,10,22,10,15,13,22,19,16,9,5,28,24,49,3,14,26,38,9,20,17,15,7,3,18
"20168",2007,82,1314,77,1210,61,"H",0,26,55,6,12,19,27,13,22,15,19,10,5,11,25,60,5,17,6,10,13,21,9,21,12,4,23
"20169",2007,114,1210,75,1448,61,"H",0,29,59,6,17,11,16,13,23,16,10,11,3,15,23,51,6,14,9,18,9,18,15,14,4,3,16
"20170",2007,92,1448,85,1210,75,"H",0,25,46,4,12,31,41,11,26,9,14,6,5,20,26,58,5,16,18,24,10,16,14,9,10,3,27
"20171",2007,68,1211,97,1258,62,"H",0,35,57,8,17,19,25,8,33,21,20,13,2,20,22,63,3,13,15,24,13,18,13,20,11,1,21
"20172",2007,98,1258,67,1211,61,"H",0,19,49,7,13,22,29,11,24,16,13,7,2,13,23,52,8,19,7,14,9,22,17,14,7,3,23
"20173",2007,70,1211,69,1337,52,"H",0,26,57,5,15,12,16,15,34,17,15,5,4,16,18,60,5,27,11,14,10,19,12,8,9,5,13
"20174",2007,96,1211,82,1337,57,"A",0,29,45,8,12,16,20,10,39,17,28,5,6,19,19,65,9,39,10,18,11,9,11,12,16,1,18
"20175",2007,84,1211,80,1339,68,"A",0,25,57,7,18,23,26,14,19,11,9,9,2,19,23,55,10,26,12,18,13,19,15,15,4,0,23
"20176",2007,112,1211,87,1339,67,"H",0,34,65,11,27,8,12,13,26,20,10,6,7,14,24,63,8,22,11,11,13,21,10,11,2,2,10
"20177",2007,91,1211,91,1360,82,"H",0,32,48,8,11,19,24,5,26,17,15,4,3,17,29,66,9,25,15,23,17,14,15,10,7,2,22
"20178",2007,119,1211,74,1360,64,"A",0,29,51,4,12,12,14,5,25,13,15,6,2,11,24,54,10,23,6,12,7,19,13,15,5,2,13
"20179",2007,89,1211,72,1362,56,"H",0,26,51,12,26,8,12,8,29,20,18,7,5,19,17,49,8,21,14,24,8,20,8,15,9,0,12
"20180",2007,117,1211,86,1362,79,"A",1,29,62,8,18,20,25,9,30,15,15,6,3,16,26,62,12,28,15,23,11,27,11,20,5,4,23
"20181",2007,75,1211,77,1365,69,"A",0,28,57,2,14,19,23,7,28,11,8,7,1,19,23,57,8,29,15,22,8,24,16,10,2,3,21
"20182",2007,105,1365,84,1211,73,"A",0,24,45,11,18,25,29,6,26,11,18,3,1,25,21,55,9,30,22,36,13,18,9,11,10,2,21
"20183",2007,103,1211,60,1388,49,"H",0,25,54,6,18,4,7,6,22,11,11,7,1,11,20,47,2,14,7,11,7,25,8,17,4,0,15
"20184",2007,77,1388,80,1211,75,"H",0,21,48,6,17,32,46,10,26,13,13,8,4,17,26,61,4,13,19,22,11,24,9,12,3,4,26
"20185",2007,82,1212,77,1238,74,"H",0,24,62,6,23,23,36,17,29,11,15,9,1,22,23,56,6,21,22,31,10,28,10,18,5,5,25
"20186",2007,110,1238,66,1212,57,"H",0,22,57,4,21,18,22,14,25,17,10,7,3,16,17,52,5,15,18,20,13,22,7,16,4,4,19
"20187",2007,91,1290,84,1212,78,"A",1,34,62,4,14,12,15,13,21,10,12,2,5,16,28,62,10,21,12,15,13,18,13,12,4,6,14
"20188",2007,119,1290,64,1212,55,"H",0,23,50,4,19,14,17,12,21,13,12,4,3,11,23,54,4,17,5,10,12,17,10,11,4,0,16
"20189",2007,75,1212,66,1341,52,"A",0,29,64,3,12,5,10,16,27,17,17,8,4,15,19,53,2,15,12,19,10,21,6,13,8,2,9
"20190",2007,103,1212,87,1341,73,"H",0,33,67,7,13,14,20,20,29,14,20,8,4,22,27,57,5,13,14,33,14,17,7,15,13,3,17
"20191",2007,68,1212,70,1380,67,"H",0,23,51,3,15,21,30,10,21,10,15,9,1,20,23,47,5,15,16,26,9,22,9,16,5,1,22
"20192",2007,96,1380,76,1212,43,"H",0,27,58,11,23,11,17,13,34,17,20,13,6,13,18,61,5,19,2,8,13,21,8,20,4,2,16
"20193",2007,77,1411,55,1212,47,"H",0,20,49,2,9,13,20,12,31,10,16,11,0,14,18,59,5,14,6,12,14,20,14,14,9,5,17
"20194",2007,105,1411,76,1212,68,"A",0,27,52,2,7,20,34,10,26,13,10,8,1,18,24,56,5,17,15,21,9,24,7,13,2,2,25
"20195",2007,103,1214,67,1288,65,"A",0,26,49,2,8,13,21,10,19,11,24,12,3,17,25,55,4,11,11,16,14,17,15,24,5,1,17
"20196",2007,75,1288,75,1214,70,"A",1,27,55,3,14,18,27,12,30,16,26,13,3,22,26,78,2,16,16,30,31,21,11,22,15,4,22
"20197",2007,91,1214,70,1299,64,"A",0,23,55,9,27,15,23,12,24,13,23,11,5,25,18,54,9,27,19,29,16,21,6,23,5,1,22
"20198",2007,119,1299,79,1214,76,"A",0,23,59,6,19,27,39,18,21,17,18,12,2,20,25,54,8,24,18,26,13,21,12,23,7,6,24
"20199",2007,114,1214,66,1313,52,"H",0,19,41,3,13,25,38,12,16,9,15,11,4,16,18,41,2,9,14,24,12,17,6,22,6,4,26
"20200",2007,29,1313,74,1214,72,"H",0,28,52,6,13,12,28,11,24,20,18,4,4,22,24,58,4,19,20,28,16,20,12,17,9,2,22
"20201",2007,89,1354,74,1214,63,"H",0,23,46,3,10,25,28,11,19,11,20,9,2,19,22,51,10,22,9,19,16,14,10,24,10,2,20
"20202",2007,117,1354,61,1214,60,"A",2,19,62,7,24,16,22,13,31,11,28,11,3,31,19,55,3,24,19,34,15,33,11,33,9,1,27
"20203",2007,65,1216,62,1263,60,"A",0,20,48,4,17,18,24,9,18,14,4,6,0,19,19,42,8,20,14,19,9,24,15,11,4,3,19
"20204",2007,89,1263,65,1216,64,"A",0,20,50,8,24,17,24,14,23,11,19,7,2,16,22,57,7,27,13,17,15,18,10,15,6,3,19
"20205",2007,101,1216,62,1306,46,"H",0,19,37,4,9,20,25,6,15,12,7,6,0,12,18,41,5,21,5,5,8,14,11,14,2,2,16
"20206",2007,73,1306,72,1216,59,"H",0,22,42,14,29,14,20,6,22,15,12,6,0,20,22,50,4,25,11,19,14,20,4,12,4,0,18
"20207",2007,75,1216,50,1392,47,"H",0,15,46,4,21,16,25,12,23,7,13,7,0,11,16,47,7,22,8,10,9,25,7,16,3,1,19
"20208",2007,104,1216,59,1392,44,"A",0,17,39,8,22,17,26,5,23,11,14,13,1,12,17,46,2,14,8,12,8,22,8,17,8,1,19
"20209",2007,108,1216,62,1420,54,"H",0,20,34,3,9,19,30,2,28,12,12,6,2,16,14,48,6,23,20,23,8,19,7,9,3,0,19
"20210",2007,80,1420,73,1216,68,"H",0,28,58,10,21,7,11,9,27,17,13,3,4,15,26,56,10,22,6,14,8,23,14,12,7,2,16
"20211",2007,87,1436,76,1216,63,"A",0,27,58,9,24,13,19,16,29,14,16,5,6,14,24,62,7,26,8,13,11,20,13,12,7,2,20
"20212",2007,118,1436,90,1216,73,"H",0,30,61,9,21,21,32,20,26,19,21,9,6,15,26,57,7,22,14,19,7,16,13,15,16,2,26
"20213",2007,103,1335,67,1217,53,"H",0,24,51,1,10,18,21,10,26,19,17,11,1,12,21,62,3,15,8,9,15,19,10,16,14,0,20
"20214",2007,116,1335,83,1217,67,"A",0,34,61,12,23,3,11,7,22,22,16,8,7,20,22,55,2,13,21,23,11,24,8,21,9,1,14
"20215",2007,117,1217,50,1343,43,"H",0,16,38,0,7,18,20,7,23,5,16,7,4,18,16,50,4,18,7,8,11,16,6,14,4,5,19
"20216",2007,102,1343,74,1217,68,"H",2,23,58,14,38,14,20,8,25,17,10,10,4,21,25,63,3,14,15,22,15,27,6,14,4,3,19
"20217",2007,88,1463,88,1217,78,"A",0,28,48,3,12,29,43,10,19,12,17,11,5,23,29,55,3,14,17,27,11,17,10,19,7,1,27
"20218",2007,110,1463,86,1217,71,"H",0,32,51,8,15,14,22,7,22,23,12,6,5,20,26,62,3,15,16,24,17,16,12,12,7,0,22
"20219",2007,122,1218,81,1225,64,"H",0,25,51,8,13,23,32,10,30,20,15,2,4,18,26,62,6,20,6,14,8,21,7,13,6,4,27
"20220",2007,80,1225,76,1218,75,"H",0,25,62,7,17,19,28,14,25,12,7,6,5,20,24,65,7,18,20,24,18,30,15,12,3,6,20
"20221",2007,103,1218,74,1256,50,"H",0,25,47,12,20,12,18,9,22,16,15,10,4,15,19,66,6,22,6,13,26,16,8,18,7,1,15
"20222",2007,68,1256,70,1218,67,"H",0,29,65,2,10,10,16,15,17,15,7,10,4,20,25,53,4,13,13,18,14,24,14,19,5,3,15
"20223",2007,75,1305,68,1218,66,"A",1,28,65,4,18,8,11,11,22,8,8,7,4,14,24,60,8,23,10,14,15,27,16,15,1,7,12
"20224",2007,96,1305,69,1218,68,"H",0,22,54,5,14,20,21,11,22,15,11,6,7,10,30,64,6,15,2,5,13,21,26,9,7,4,14
"20225",2007,66,1308,92,1218,86,"H",0,30,56,7,17,25,35,9,22,19,21,9,1,13,35,72,6,19,10,12,17,21,17,23,7,6,25
"20226",2007,105,1308,71,1218,68,"A",0,27,55,4,7,13,17,11,21,14,18,12,0,20,27,54,4,19,10,16,8,19,15,18,10,3,20
"20227",2007,87,1218,72,1363,52,"H",0,30,64,5,20,7,11,10,43,19,19,7,4,18,17,64,6,16,12,23,10,24,8,12,11,0,16
"20228",2007,117,1218,67,1363,55,"A",0,23,51,3,15,18,20,13,32,14,23,9,9,20,19,64,5,14,12,22,15,15,10,12,11,3,17
"20229",2007,11,1424,73,1218,59,"H",0,23,54,7,22,20,28,9,27,11,14,8,13,15,21,63,5,19,12,14,16,28,14,19,4,5,23
"20230",2007,36,1424,61,1218,58,"A",0,21,58,2,16,17,26,16,18,7,11,9,0,22,18,39,4,10,18,29,9,26,9,20,4,3,24
"20231",2007,91,1218,69,1429,61,"H",0,25,53,6,20,13,19,8,26,19,13,6,10,20,18,51,7,17,18,25,12,23,10,14,3,1,18
"20232",2007,107,1429,58,1218,50,"H",0,21,48,3,12,13,16,13,29,13,25,10,2,13,20,56,2,18,8,14,11,16,11,18,12,3,18
"20233",2007,79,1219,77,1251,71,"H",0,25,47,4,8,23,35,5,19,17,11,6,2,20,25,56,6,17,15,19,15,25,11,18,4,2,30
"20234",2007,96,1251,96,1219,79,"H",0,36,61,4,11,20,26,11,27,21,19,9,3,21,28,65,7,21,16,25,15,18,15,18,7,2,21
"20235",2007,37,1219,59,1255,57,"H",0,21,59,5,20,12,21,12,23,14,12,11,3,15,22,50,4,13,9,16,8,30,10,20,7,2,17
"20236",2007,90,1255,69,1219,64,"H",0,29,65,2,15,9,11,8,26,15,7,8,3,17,24,58,7,18,9,15,13,29,13,15,2,3,15
"20237",2007,75,1219,90,1421,64,"H",0,31,57,8,18,20,28,13,28,20,16,10,3,11,25,60,8,17,6,10,9,18,12,16,6,5,22
"20238",2007,107,1219,69,1421,67,"A",0,23,61,6,21,17,22,12,21,13,12,8,3,18,27,57,4,13,9,13,12,28,15,16,6,8,18
"20239",2007,72,1219,115,1440,104,"A",0,46,73,6,15,17,25,12,33,24,19,7,1,25,33,82,12,45,26,31,20,17,18,16,11,3,21
"20240",2007,117,1219,109,1440,92,"H",0,38,78,5,13,28,34,19,36,18,18,5,3,18,33,83,9,36,17,26,19,24,16,16,11,4,26
"20241",2007,87,1457,64,1219,63,"A",0,26,56,3,14,9,18,10,16,15,8,8,5,22,21,47,4,15,17,20,10,26,8,15,2,1,16
"20242",2007,113,1457,72,1219,60,"H",0,26,57,2,16,18,24,15,23,12,8,6,8,15,22,55,8,21,8,14,13,19,11,11,4,3,18
"20243",2007,96,1220,82,1318,66,"H",0,28,57,6,12,20,23,11,26,13,9,7,2,11,25,56,10,25,6,10,8,19,14,11,6,5,16
"20244",2007,75,1318,84,1220,74,"H",0,26,51,7,16,25,30,10,22,13,8,1,5,11,30,62,6,16,8,10,11,18,10,10,5,2,25
"20245",2007,70,1220,70,1330,58,"H",0,21,42,7,13,21,28,8,30,11,18,7,3,15,21,62,6,26,10,11,12,17,10,13,10,1,21
"20246",2007,106,1330,96,1220,82,"H",0,31,62,5,21,29,36,17,25,21,9,0,3,19,30,63,12,19,10,22,13,19,14,7,3,2,26
"20247",2007,80,1220,79,1406,74,"H",0,26,44,10,18,17,20,3,22,13,10,4,4,16,29,57,8,22,8,15,10,14,18,8,5,3,17
"20248",2007,89,1220,64,1406,60,"A",0,21,52,5,14,17,22,13,24,8,11,2,2,16,20,52,3,14,17,22,10,21,13,9,5,3,21
"20249",2007,65,1220,80,1423,69,"A",2,25,63,11,30,19,25,8,24,16,10,11,3,14,25,55,6,16,13,15,7,33,16,20,3,1,19
"20250",2007,115,1220,68,1423,65,"H",0,27,61,8,20,6,9,8,23,14,8,7,0,14,25,59,7,19,8,12,13,28,18,13,3,0,14
"20251",2007,88,1221,64,1250,53,"H",0,21,57,5,19,17,24,16,18,16,11,11,4,20,17,48,6,16,13,17,15,23,9,20,5,1,22
"20252",2007,118,1221,62,1250,50,"A",0,19,49,4,14,20,23,14,25,14,12,6,6,15,18,50,4,13,10,13,9,19,13,11,4,1,20
"20253",2007,79,1221,61,1298,42,"H",0,21,46,7,19,12,17,9,26,17,11,7,3,9,15,47,7,21,5,8,6,19,10,11,5,1,15
"20254",2007,108,1221,68,1298,40,"A",0,24,54,4,17,16,20,14,26,21,18,15,7,15,12,48,6,20,10,14,11,18,11,24,7,1,14
"20255",2007,93,1222,70,1349,63,"H",0,21,56,7,33,21,30,14,24,12,10,8,4,15,25,56,7,17,6,15,12,26,15,14,8,2,24
"20256",2007,79,1349,76,1222,71,"H",0,22,51,5,13,27,34,8,26,15,16,10,1,19,23,55,12,31,13,21,10,24,11,18,11,3,25
"20257",2007,75,1222,82,1374,67,"H",0,30,54,11,25,11,12,4,13,15,9,9,1,17,22,43,8,21,15,20,9,20,15,21,2,3,13
"20258",2007,100,1222,64,1374,49,"A",0,21,50,9,27,13,16,12,19,8,12,13,2,17,18,45,7,21,6,9,8,20,10,21,6,4,14
"20259",2007,91,1222,59,1387,58,"H",0,23,67,8,31,5,10,16,19,13,9,9,7,18,19,48,4,15,16,22,13,32,9,19,2,3,14
"20260",2007,26,1387,81,1222,78,"H",0,28,57,9,21,16,30,9,39,16,16,5,7,19,26,77,10,29,16,21,17,28,7,8,8,0,23
"20261",2007,86,1222,73,1416,70,"H",1,21,55,11,28,20,30,12,18,11,16,11,2,23,20,43,4,19,26,31,6,26,9,24,9,2,24
"20262",2007,121,1416,75,1222,72,"H",1,25,49,8,20,17,23,9,31,17,26,7,2,14,24,63,10,37,14,15,9,19,12,14,18,1,18
"20263",2007,124,1222,74,1431,67,"H",0,20,57,10,28,24,35,12,22,13,9,5,4,23,21,55,4,19,21,28,14,33,13,14,5,3,29
"20264",2007,96,1431,79,1222,71,"H",0,25,55,7,14,22,36,7,39,16,12,5,3,26,21,68,9,30,20,28,12,30,12,8,8,4,27
"20265",2007,40,1224,65,1271,63,"A",0,24,56,7,17,10,19,9,22,10,13,6,3,13,25,54,5,19,8,15,10,30,15,19,6,2,18
"20266",2007,124,1271,63,1224,60,"A",0,24,54,7,17,8,10,8,21,6,12,5,1,14,21,58,10,32,8,11,17,23,15,19,2,1,13
"20267",2007,91,1288,66,1224,53,"A",0,28,57,3,8,7,13,15,24,16,9,2,4,24,15,45,2,14,21,29,10,18,5,14,4,6,18
