"","result.alien","diff.score.at.home"
"16767","0",-33
"16768","1",31
"16769","0",3
"16770","0",13
"16771","1",-1
"16772","1",-5
"16773","1",12
"16774","0",-10
"16775","0",6
"16776","0",16
"16777","1",8
"16778","0",-15
"16779","1",-5
"16780","1",-4
"16781","1",29
"16782","0",-18
"16783","0",-26
"16784","1",12
"16785","0",20
"16786","0",10
"16787","0",16
"16788","0",12
"16789","1",12
"16790","0",-4
"16791","0",-15
"16792","1",19
"16793","1",13
"16794","0",-5
"16795","1",-12
"16796","1",-14
"16797","0",-7
"16798","1",12
"16799","1",-10
"16800","1",-5
"16801","1",-14
"16802","1",-11
"16803","0",21
"16804","0",9
"16805","0",-16
"16806","1",18
"16807","1",4
"16808","0",-4
"16809","1",1
"16810","0",-3
"16811","0",6
"16812","0",6
"16813","0",4
"16814","0",2
"16815","0",-20
"16816","1",9
"16817","0",3
"16818","0",3
"16819","1",-15
"16820","1",-12
"16821","1",19
"16822","0",-6
"16823","0",4
"16824","0",6
"16825","0",4
"16826","0",4
"16827","0",-11
"16828","1",12
"16829","0",-17
"16830","1",8
"16831","0",-11
"16832","1",15
"16833","0",9
"16834","0",12
"16835","0",-13
"16836","1",4
"16837","1",-4
"16838","1",-5
"16839","0",-11
"16840","1",13
"16841","0",4
"16842","0",6
"16843","0",-18
"16844","1",13
"16845","0",7
"16846","0",13
"16847","0",23
"16848","0",24
"16849","0",-5
"16850","1",11
"16851","0",-3
"16852","1",28
"16853","1",5
"16854","0",-5
"16855","0",-4
"16856","1",10
"16857","0",-10
"16858","1",9
"16859","1",13
"16860","0",-36
"16861","1",4
"16862","0",-1
"16863","1",22
"16864","0",-2
"16865","1",-11
"16866","1",-12
"16867","0",15
"16868","0",9
"16869","1",12
"16870","0",-10
"16871","1",-9
"16872","1",-3
"16873","0",8
"16874","0",6
"16875","1",19
"16876","0",-13
"16877","0",4
"16878","0",15
"16879","1",33
"16880","0",-21
"16881","0",14
"16882","0",14
"16883","1",-14
"16884","1",-11
"16885","0",-1
"16886","1",12
"16887","0",30
"16888","0",15
"16889","0",11
"16890","0",14
"16891","0",8
"16892","0",12
"16893","1",-9
"16894","1",-2
"16895","1",11
"16896","0",-3
"16897","1",2
"16898","0",-4
"16899","0",-12
"16900","1",25
"16901","0",-4
"16902","1",8
"16903","1",13
"16904","0",-12
"16905","1",-4
"16906","1",-5
"16907","0",-7
"16908","1",16
"16909","1",-8
"16910","1",-10
"16911","1",-15
"16912","1",-1
"16913","0",-6
"16914","1",13
"16915","0",-16
"16916","1",26
"16917","0",6
"16918","0",9
"16919","0",20
"16920","0",6
"16921","0",2
"16922","0",6
"16923","1",6
"16924","0",-1
"16925","1",10
"16926","0",-6
"16927","0",-7
"16928","1",11
"16929","0",-4
"16930","1",15
"16931","0",-16
"16932","1",3
"16933","0",2
"16934","0",6
"16935","1",-14
"16936","1",-11
"16937","0",5
"16938","0",25
"16939","1",-2
"16940","1",-8
"16941","0",5
"16942","0",17
"16943","1",-7
"16944","1",-1
"16945","1",3
"16946","0",-12
"16947","0",-19
"16948","1",11
"16949","1",15
"16950","0",-9
"16951","1",16
"16952","0",-20
"16953","1",16
"16954","0",-11
"16955","1",4
"16956","0",-16
"16957","0",5
"16958","0",12
"16959","0",18
"16960","0",14
"16961","0",3
"16962","0",5
"16963","0",1
"16964","0",4
"16965","0",-3
"16966","1",4
"16967","0",-5
"16968","1",15
"16969","0",11
"16970","0",5
"16971","0",4
"16972","0",11
"16973","0",6
"16974","0",2
"16975","0",7
"16976","0",4
"16977","0",-26
"16978","1",4
"16979","0",-6
"16980","1",1
"16981","0",8
"16982","0",10
"16983","1",8
"16984","0",-5
"16985","1",-6
"16986","1",-14
"16987","1",6
"16988","0",-13
"16989","0",11
"16990","0",8
"16991","1",3
"16992","0",-12
"16993","0",-3
"16994","1",3
"16995","0",-8
"16996","1",9
"16997","0",23
"16998","0",6
"16999","1",24
"17000","0",-10
"17001","1",-1
"17002","1",-6
"17003","0",-3
"17004","1",5
"17005","0",16
"17006","0",19
"17007","1",9
"17008","0",-13
"17009","1",9
"17010","0",-11
"17011","1",3
"17012","0",-4
"17013","0",1
"17014","0",11
"17015","1",-10
"17016","1",-5
"17017","0",20
"17018","0",26
"17019","0",20
"17020","0",21
"17021","1",1
"17022","0",-9
"17023","0",-11
"17024","1",25
"17025","0",-9
"17026","1",2
"17027","0",5
"17028","0",17
"17029","1",6
"17030","0",-5
"17031","0",3
"17032","0",4
"17033","0",-1
"17034","1",12
"17035","1",15
"17036","0",-7
"17037","0",-11
"17038","1",14
"17039","1",15
"17040","0",-12
"17041","0",-15
"17042","1",9
"17043","1",15
"17044","0",-6
"17045","1",4
"17046","0",-19
"17047","1",1
"17048","0",-10
"17049","1",-3
"17050","1",-5
"17051","0",10
"17052","0",13
"17053","1",22
"17054","0",-10
"17055","1",18
"17056","0",-5
"17057","0",-8
"17058","1",19
"17059","0",31
"17060","0",9
"17061","0",-7
"17062","1",19
"17063","1",10
"17064","0",-15
"17065","0",-7
"17066","1",4
"17067","0",-22
"17068","1",3
"17069","1",-1
"17070","1",-13
"17071","0",13
"17072","0",46
"17073","0",6
"17074","0",14
"17075","0",3
"17076","0",16
"17077","0",3
"17078","0",21
"17079","0",28
"17080","0",1
"17081","1",-1
"17082","1",-1
"17083","1",1
"17084","0",-13
"17085","0",1
"17086","0",4
"17087","0",19
"17088","0",10
"17089","0",12
"17090","0",11
"17091","1",-2
"17092","1",-13
"17093","1",13
"17094","0",-11
"17095","1",-9
"17096","1",-7
"17097","1",5
"17098","0",-15
"17099","0",-11
"17100","1",9
"17101","1",26
"17102","0",-4
"17103","1",20
"17104","0",-16
"17105","0",-5
"17106","1",32
"17107","0",-2
"17108","1",7
"17109","0",9
"17110","0",3
"17111","1",-8
"17112","1",-10
"17113","0",2
"17114","0",12
"17115","0",-2
"17116","1",11
"17117","1",5
"17118","0",-10
"17119","1",7
"17120","0",-9
"17121","0",-9
"17122","1",14
"17123","0",-7
"17124","1",34
"17125","0",-11
"17126","1",13
"17127","1",8
"17128","0",-3
"17129","1",9
"17130","0",-5
"17131","1",16
"17132","0",-8
"17133","0",5
"17134","0",1
"17135","0",-9
"17136","1",16
"17137","1",19
"17138","0",-14
"17139","1",17
"17140","0",-1
"17141","0",3
"17142","0",4
"17143","1",11
"17144","0",-7
"17145","0",-3
"17146","1",8
"17147","0",-10
"17148","1",17
"17149","0",9
"17150","0",3
"17151","1",14
"17152","0",-7
"17153","1",11
"17154","0",-7
"17155","0",4
"17156","0",20
"17157","1",14
"17158","0",-13
"17159","0",-21
"17160","1",30
"17161","1",12
"17162","0",-6
"17163","1",-5
"17164","1",-21
"17165","0",-15
"17166","1",13
"17167","1",-7
"17168","1",-8
"17169","1",12
"17170","0",-8
"17171","0",1
"17172","0",4
"17173","0",7
"17174","0",4
"17175","1",9
"17176","0",-22
"17177","0",-10
"17178","1",5
"17179","0",-5
"17180","1",10
"17181","0",-12
"17182","1",1
"17183","0",10
"17184","0",4
"17185","1",-4
"17186","1",-3
"17187","1",-5
"17188","1",-21
"17189","1",5
"17190","0",-9
"17191","0",20
"17192","0",16
"17193","0",3
"17194","0",7
"17195","0",-7
"17196","1",16
"17197","1",-2
"17198","1",-3
"17199","0",17
"17200","0",7
"17201","1",-7
"17202","1",-21
"17203","0",-12
"17204","1",3
"17205","0",28
"17206","0",19
"17207","1",7
"17208","0",-5
"17209","0",-12
"17210","1",11
"17211","0",-4
"17212","1",10
"17213","0",-10
"17214","1",22
"17215","0",8
"17216","0",24
"17217","0",-24
"17218","1",51
"17219","0",-28
"17220","1",28
"17221","1",11
"17222","0",-7
"17223","0",16
"17224","0",22
"17225","1",4
"17226","0",-14
"17227","0",-3
"17228","1",15
"17229","0",14
"17230","0",29
"17231","1",-2
"17232","1",-9
"17233","0",-1
"17234","1",1
"17235","0",3
"17236","0",8
"17237","1",19
"17238","0",-21
"17239","0",6
"17240","0",28
"17241","1",3
"17242","0",-10
"17243","0",-3
"17244","1",18
"17245","1",13
"17246","0",-36
"17247","0",-9
"17248","1",11
"17249","1",3
"17250","0",-5
"17251","1",3
"17252","0",-4
"17253","0",7
"17254","0",1
"17255","1",22
"17256","0",-13
"17257","0",16
"17258","0",14
"17259","1",-14
"17260","1",-3
"17261","1",11
"17262","0",-6
"17263","0",-5
"17264","1",15
"17265","0",11
"17266","0",1
"17267","0",26
"17268","0",8
"17269","0",1
"17270","0",7
"17271","0",11
"17272","0",28
"17273","0",4
"17274","0",26
"17275","0",5
"17276","0",16
"17277","0",16
"17278","0",9
"17279","0",-2
"17280","1",24
"17281","0",-17
"17282","1",14
"17283","0",14
"17284","0",2
"17285","0",-6
"17286","1",3
"17287","0",2
"17288","0",14
"17289","1",13
"17290","0",-7
"17291","0",16
"17292","0",6
"17293","1",27
"17294","0",-7
"17295","1",13
"17296","0",-1
"17297","0",-17
"17298","1",3
"17299","0",5
"17300","0",20
"17301","0",5
"17302","0",23
"17303","0",30
"17304","0",6
"17305","0",-7
"17306","1",6
"17307","0",8
"17308","0",11
"17309","1",8
"17310","0",-14
"17311","1",17
"17312","0",-10
"17313","1",-9
"17314","1",-9
"17315","0",9
"17316","0",10
"17317","0",-1
"17318","1",45
"17319","0",3
"17320","0",6
"17321","0",17
"17322","0",12
"17323","0",-23
"17324","1",15
"17325","1",21
"17326","0",-17
"17327","0",-9
"17328","1",14
"17329","1",2
"17330","0",-10
"17331","0",-21
"17332","1",30
"17333","1",30
"17334","0",-11
"17335","0",6
"17336","0",19
"17337","0",-4
"17338","1",14
"17339","0",12
"17340","0",9
"17341","0",15
"17342","0",5
"17343","0",10
"17344","0",3
"17345","1",16
"17346","0",-7
"17347","0",-2
"17348","1",10
"17349","0",-10
"17350","1",4
"17351","0",17
"17352","0",6
"17353","0",8
"17354","0",12
"17355","1",6
"17356","0",-13
"17357","0",17
"17358","0",9
"17359","0",10
"17360","0",8
"17361","1",-2
"17362","1",-6
"17363","1",23
"17364","0",-7
"17365","1",19
"17366","0",-14
"17367","1",1
"17368","0",-4
"17369","0",-4
"17370","1",6
"17371","0",4
"17372","0",12
"17373","0",-7
"17374","1",5
"17375","0",1
"17376","0",22
"17377","0",-12
"17378","1",25
"17379","0",13
"17380","0",1
"17381","0",18
"17382","0",8
"17383","0",5
"17384","0",6
"17385","0",-17
"17386","1",8
"17387","1",-2
"17388","1",-8
"17389","0",10
"17390","0",1
"17391","1",12
"17392","0",-8
"17393","0",8
"17394","0",3
"17395","0",-7
"17396","1",11
"17397","0",12
"17398","0",16
"17399","0",-13
"17400","1",24
"17401","0",-16
"17402","1",6
"17403","0",-4
"17404","1",7
"17405","0",4
"17406","0",19
"17407","1",40
"17408","0",-19
"17409","0",-1
"17410","1",24
"17411","0",-12
"17412","1",2
"17413","0",-3
"17414","1",17
"17415","0",-15
"17416","1",21
"17417","1",15
"17418","0",-10
"17419","1",6
"17420","0",-18
"17421","1",-9
"17422","1",-15
"17423","0",-9
"17424","1",7
"17425","0",16
"17426","0",2
"17427","0",5
"17428","0",11
"17429","0",-13
"17430","1",6
"17431","0",6
"17432","0",6
"17433","0",-12
"17434","1",9
"17435","1",-1
"17436","1",-15
"17437","0",17
"17438","0",2
"17439","0",23
"17440","0",4
"17441","1",5
"17442","0",-19
"17443","0",-28
"17444","1",4
"17445","1",-4
"17446","1",-2
"17447","0",-10
"17448","1",16
"17449","0",-1
"17450","1",33
"17451","1",13
"17452","0",-2
"17453","1",11
"17454","0",-7
"17455","0",-21
"17456","1",20
"17457","0",-8
"17458","1",10
"17459","0",18
"17460","0",4
"17461","0",-13
"17462","1",14
"17463","0",17
"17464","0",8
"17465","0",-1
"17466","1",21
"17467","0",-9
"17468","1",24
"17469","0",19
"17470","0",4
"17471","0",-3
"17472","1",2
"17473","1",17
"17474","0",-4
"17475","0",-3
"17476","1",6
"17477","0",-15
"17478","1",15
"17479","1",18
"17480","0",-7
"17481","0",-11
"17482","1",27
"17483","0",-5
"17484","1",31
"17485","1",-8
"17486","1",-8
"17487","0",-16
"17488","1",34
"17489","0",-9
"17490","1",3
"17491","0",14
"17492","0",7
"17493","0",-15
"17494","1",3
"17495","0",-15
"17496","1",36
"17497","0",-22
"17498","1",20
"17499","1",10
"17500","0",-8
"17501","0",-30
"17502","1",11
"17503","1",39
"17504","0",-4
"17505","0",17
"17506","0",5
"17507","1",-4
"17508","1",-11
"17509","1",35
"17510","0",-20
"17511","0",5
"17512","0",16
"17513","0",-4
"17514","1",12
"17515","1",12
"17516","0",-8
"17517","1",24
"17518","0",-2
"17519","1",23
"17520","0",-1
"17521","0",-7
"17522","1",33
"17523","0",1
"17524","0",5
"17525","0",4
"17526","0",14
"17527","0",-11
"17528","1",14
"17529","1",25
"17530","0",-23
"17531","1",13
"17532","0",-20
"17533","0",17
"17534","0",26
"17535","1",2
"17536","0",-26
"17537","0",19
"17538","0",4
"17539","1",39
"17540","0",-2
"17541","0",-2
"17542","1",10
"17543","0",-22
"17544","1",35
"17545","1",25
"17546","0",-20
"17547","0",-5
"17548","1",9
"17549","1",13
"17550","0",-15
"17551","0",-35
"17552","1",13
"17553","0",9
"17554","0",12
"17555","0",-11
"17556","1",27
"17557","1",26
"17558","0",-6
"17559","1",-4
"17560","1",-2
"17561","0",5
"17562","0",12
"17563","1",-3
"17564","1",-1
"17565","0",5
"17566","0",6
"17567","1",4
"17568","0",-4
"17569","0",7
"17570","0",15
"17571","1",21
"17572","0",-10
"17573","1",2
"17574","0",-12
"17575","0",-12
"17576","1",15
"17577","1",5
"17578","0",-3
"17579","1",-4
"17580","1",-2
"17581","0",15
"17582","0",2
"17583","1",18
"17584","0",-7
"17585","0",16
"17586","0",18
"17587","0",4
"17588","0",14
"17589","0",19
"17590","0",7
"17591","0",16
"17592","0",5
"17593","1",9
"17594","0",-7
"17595","0",5
"17596","0",14
"17597","0",8
"17598","0",7
"17599","0",8
"17600","0",10
"17601","0",3
"17602","0",6
"17603","0",-13
"17604","1",3
"17605","1",26
"17606","0",-2
"17607","0",11
"17608","0",2
"17609","0",-4
"17610","1",7
"17611","0",-3
"17612","1",8
"17613","1",6
"17614","0",-3
"17615","1",25
"17616","0",-6
"17617","0",11
"17618","0",3
"17619","1",4
"17620","0",-10
"17621","0",10
"17622","0",3
"17623","0",-8
"17624","1",10
"17625","1",47
"17626","0",-10
"17627","0",7
"17628","0",6
"17629","0",-9
"17630","1",8
"17631","1",34
"17632","0",-23
"17633","0",14
"17634","0",9
"17635","0",-1
"17636","1",7
"17637","0",-9
"17638","1",12
"17639","0",15
"17640","0",1
"17641","1",20
"17642","0",-1
"17643","1",-11
"17644","1",-8
"17645","1",22
"17646","0",-16
"17647","0",12
"17648","0",1
"17649","1",-17
"17650","1",-3
"17651","0",16
"17652","0",15
"17653","1",3
"17654","0",-11
"17655","0",-5
"17656","1",16
"17657","0",1
"17658","0",5
"17659","0",3
"17660","0",11
"17661","0",3
"17662","0",13
"17663","1",-20
"17664","1",-11
"17665","0",-2
"17666","1",7
"17667","0",-19
"17668","1",17
"17669","0",-6
"17670","1",11
"17671","0",16
"17672","0",12
"17673","1",9
"17674","0",-2
"17675","0",-1
"17676","1",13
"17677","0",-7
"17678","1",1
"17679","0",11
"17680","0",11
"17681","1",-2
"17682","1",-19
"17683","1",-10
"17684","1",-11
"17685","1",19
"17686","0",-14
"17687","0",-4
"17688","1",19
"17689","0",24
"17690","0",9
"17691","0",10
"17692","0",18
"17693","0",10
"17694","0",2
"17695","1",19
"17696","0",-2
"17697","1",5
"17698","0",-7
"17699","0",6
"17700","0",13
"17701","0",-4
"17702","1",4
"17703","0",1
"17704","0",2
"17705","0",12
"17706","0",10
"17707","0",13
"17708","0",34
"17709","1",19
"17710","0",-7
"17711","1",23
"17712","0",-10
"17713","0",-16
"17714","1",2
"17715","0",-5
"17716","1",35
"17717","1",5
"17718","0",-2
"17719","0",-10
"17720","1",15
"17721","0",-4
"17722","1",29
"17723","0",10
"17724","0",12
"17725","1",9
"17726","0",-3
"17727","0",-4
"17728","1",26
"17729","0",6
"17730","0",1
"17731","1",7
"17732","0",-6
"17733","1",8
"17734","0",-2
"17735","0",-14
"17736","1",30
"17737","0",19
"17738","0",38
"17739","1",13
"17740","0",-3
"17741","0",-13
"17742","1",20
"17743","0",8
"17744","0",14
"17745","1",-4
"17746","1",-8
"17747","1",-3
"17748","1",-17
"17749","0",-5
"17750","1",50
"17751","1",5
"17752","0",-11
"17753","0",-5
"17754","1",4
"17755","0",-18
"17756","1",2
"17757","0",-4
"17758","1",11
"17759","0",9
"17760","0",15
"17761","1",-2
"17762","1",-4
"17763","0",-5
"17764","1",12
"17765","0",2
"17766","0",7
"17767","1",-4
"17768","1",-12
"17769","0",12
"17770","0",28
"17771","1",-1
"17772","1",-13
"17773","0",-11
"17774","1",6
"17775","0",8
"17776","0",4
"17777","0",-11
"17778","1",17
"17779","1",5
"17780","0",-6
"17781","1",18
"17782","0",-10
"17783","1",19
"17784","0",-9
"17785","0",12
"17786","0",15
"17787","0",-22
"17788","1",2
"17789","0",-3
"17790","1",3
"17791","0",-8
"17792","1",3
"17793","1",10
"17794","0",-13
"17795","0",11
"17796","0",5
"17797","0",-2
"17798","1",3
"17799","1",22
"17800","0",-3
"17801","0",22
"17802","0",3
"17803","1",10
"17804","0",-2
"17805","0",1
"17806","0",16
"17807","0",13
"17808","0",6
"17809","0",7
"17810","0",2
"17811","0",6
"17812","0",9
"17813","1",12
"17814","0",-19
"17815","0",25
"17816","0",7
"17817","1",16
"17818","0",-15
"17819","0",-7
"17820","1",3
"17821","1",-10
"17822","1",-3
"17823","0",-11
"17824","1",13
"17825","1",17
"17826","0",-8
"17827","1",-2
"17828","1",-8
"17829","0",5
"17830","0",13
"17831","0",16
"17832","0",5
"17833","0",-17
"17834","1",12
"17835","1",12
"17836","0",-13
"17837","1",10
"17838","0",-5
"17839","0",17
"17840","0",4
"17841","0",-5
"17842","1",13
"17843","0",-5
"17844","1",9
"17845","0",10
"17846","0",12
"17847","0",4
"17848","0",8
"17849","0",6
"17850","0",33
"17851","0",17
"17852","0",11
"17853","0",29
"17854","0",25
"17855","0",-8
"17856","1",10
"17857","0",2
"17858","0",12
"17859","0",-11
"17860","1",9
"17861","1",-11
"17862","1",-7
"17863","0",8
"17864","0",12
"17865","1",-10
"17866","1",-3
"17867","0",27
"17868","0",14
"17869","0",-21
"17870","1",26
"17871","0",28
"17872","0",11
"17873","0",33
"17874","0",8
"17875","1",9
"17876","0",-12
"17877","1",3
"17878","0",-2
"17879","0",3
"17880","0",8
"17881","0",-32
"17882","1",12
"17883","0",2
"17884","0",7
"17885","0",-5
"17886","1",6
"17887","0",18
"17888","0",6
"17889","1",16
"17890","0",-3
"17891","0",-8
"17892","1",12
"17893","0",2
"17894","0",2
"17895","0",-8
"17896","1",23
"17897","0",16
"17898","0",1
"17899","0",-7
"17900","1",5
"17901","1",2
"17902","0",-5
"17903","1",10
"17904","0",-1
"17905","1",-10
"17906","1",-2
"17907","0",11
"17908","0",8
"17909","0",-6
"17910","1",8
"17911","0",-23
"17912","1",33
"17913","0",-35
"17914","1",42
"17915","1",38
"17916","0",-22
"17917","1",8
"17918","0",-20
"17919","0",-5
"17920","1",34
"17921","0",12
"17922","0",4
"17923","1",-9
"17924","1",-2
"17925","1",-4
"17926","1",-6
"17927","0",-7
"17928","1",10
"17929","0",3
"17930","0",20
"17931","0",5
"17932","0",16
"17933","0",-7
"17934","1",4
"17935","0",-16
"17936","1",16
"17937","0",-4
"17938","1",15
"17939","0",-6
"17940","1",3
"17941","0",-2
"17942","1",5
"17943","0",-5
"17944","1",2
"17945","0",19
"17946","0",15
"17947","1",2
"17948","0",-2
"17949","0",-5
"17950","1",12
"17951","0",10
"17952","0",4
"17953","0",7
"17954","0",14
"17955","1",13
"17956","0",-16
"17957","1",-5
"17958","1",-8
"17959","0",14
"17960","0",7
"17961","0",-18
"17962","1",20
"17963","1",29
"17964","0",-10
"17965","0",23
"17966","0",35
"17967","0",-1
"17968","1",14
"17969","0",-6
"17970","1",1
"17971","0",5
"17972","0",6
"17973","0",14
"17974","0",4
"17975","0",-12
"17976","1",14
"17977","0",-2
"17978","1",23
"17979","0",16
"17980","0",3
"17981","0",9
"17982","0",16
"17983","1",19
"17984","0",-11
"17985","0",1
"17986","0",8
"17987","1",6
"17988","0",-1
"17989","1",-5
"17990","1",-9
"17991","0",14
"17992","0",9
"17993","0",-4
"17994","1",5
"17995","1",10
"17996","0",-17
"17997","0",20
"17998","0",8
"17999","0",18
"18000","0",7
"18001","0",-11
"18002","1",6
"18003","0",-12
"18004","1",9
"18005","0",-9
"18006","1",9
"18007","0",-28
"18008","1",22
"18009","0",-3
"18010","1",5
"18011","0",5
"18012","0",6
"18013","0",-18
"18014","1",5
"18015","0",8
"18016","0",16
"18017","1",15
"18018","0",-2
"18019","1",2
"18020","0",-13
"18021","1",8
"18022","0",-1
"18023","0",7
"18024","0",8
"18025","1",8
"18026","0",-13
"18027","0",-18
"18028","1",11
"18029","1",11
"18030","0",-2
"18031","1",15
"18032","0",-20
"18033","0",15
"18034","0",21
"18035","1",-11
"18036","1",-10
"18037","0",2
"18038","0",23
"18039","0",-10
"18040","1",23
"18041","0",4
"18042","0",2
"18043","1",10
"18044","0",-5
"18045","0",24
"18046","0",4
"18047","0",9
"18048","0",3
"18049","1",18
"18050","0",-8
"18051","0",-1
"18052","1",1
"18053","1",4
"18054","0",-4
"18055","0",18
"18056","0",6
"18057","1",10
"18058","0",-8
"18059","0",-24
"18060","1",9
"18061","0",-16
"18062","1",6
"18063","0",-4
"18064","1",1
"18065","1",7
"18066","0",-8
"18067","1",10
"18068","0",-14
"18069","0",3
"18070","0",4
"18071","0",-1
"18072","1",12
"18073","0",5
"18074","0",8
"18075","1",9
"18076","0",-8
"18077","0",-3
"18078","1",21
"18079","0",-3
"18080","1",22
"18081","0",19
"18082","0",29
"18083","0",-5
"18084","1",14
"18085","1",12
"18086","0",-3
"18087","0",-6
"18088","1",3
"18089","0",16
"18090","0",4
"18091","1",13
"18092","0",-2
"18093","1",21
"18094","0",-10
"18095","0",18
"18096","0",15
"18097","0",2
"18098","0",11
"18099","0",10
"18100","0",5
"18101","0",24
"18102","0",12
"18103","0",-2
"18104","1",12
"18105","0",-9
"18106","1",7
"18107","0",-7
"18108","1",6
"18109","0",-8
"18110","1",5
"18111","1",5
"18112","0",-13
"18113","1",19
"18114","0",-8
"18115","1",-8
"18116","1",-8
"18117","0",7
"18118","0",14
"18119","1",2
"18120","0",-5
"18121","0",5
"18122","0",31
"18123","0",15
